Date,AdjClose
08/09/2010,1127.790039
08/10/2010,1121.060059
08/11/2010,1089.469971
08/12/2010,1083.609985
08/13/10,1079.25
08/16/10,1079.380005
08/17/10,1092.540039
08/18/10,1094.160034
08/19/10,1075.630005
08/20/10,1071.689941
08/23/10,1067.359985
08/24/10,1051.869995
08/25/10,1055.329956
08/26/10,1047.219971
08/27/10,1064.589966
08/30/10,1048.920044
08/31/10,1049.329956
09/01/2010,1080.290039
09/02/2010,1090.099976
09/03/2010,1104.51001
09/07/2010,1091.839966
09/08/2010,1098.869995
09/09/2010,1104.180054
09/10/2010,1109.550049
09/13/10,1121.900024
09/14/10,1121.099976
09/15/10,1125.069946
09/16/10,1124.660034
09/17/10,1125.589966
09/20/10,1142.709961
09/21/10,1139.780029
09/22/10,1134.280029
09/23/10,1124.829956
09/24/10,1148.670044
09/27/10,1142.160034
09/28/10,1147.699951
09/29/10,1144.72998
09/30/10,1141.199951
10/01/2010,1146.23999
10/04/2010,1137.030029
10/05/2010,1160.75
10/06/2010,1159.969971
10/07/2010,1158.060059
10/08/2010,1165.150024
10/11/2010,1165.319946
10/12/2010,1169.77002
10/13/10,1178.099976
10/14/10,1173.810059
10/15/10,1176.189941
10/18/10,1184.709961
10/19/10,1165.900024
10/20/10,1178.170044
10/21/10,1180.26001
10/22/10,1183.079956
10/25/10,1185.619995
10/26/10,1185.640015
10/27/10,1182.449951
10/28/10,1183.780029
10/29/10,1183.26001
11/01/2010,1184.380005
11/02/2010,1193.569946
11/03/2010,1197.959961
11/04/2010,1221.060059
11/05/2010,1225.849976
11/08/2010,1223.25
11/09/2010,1213.400024
11/10/2010,1218.709961
11/11/2010,1213.540039
11/12/2010,1199.209961
11/15/10,1197.75
11/16/10,1178.339966
11/17/10,1178.589966
11/18/10,1196.689941
11/19/10,1199.72998
11/22/10,1197.839966
11/23/10,1180.72998
11/24/10,1198.349976
11/26/10,1189.400024
11/29/10,1187.76001
11/30/10,1180.550049
12/01/2010,1206.069946
12/02/2010,1221.530029
12/03/2010,1224.709961
12/06/2010,1223.119995
12/07/2010,1223.75
12/08/2010,1228.280029
12/09/2010,1233
12/10/2010,1240.400024
12/13/10,1240.459961
12/14/10,1241.589966
12/15/10,1235.22998
12/16/10,1242.869995
12/17/10,1243.910034
12/20/10,1247.079956
12/21/10,1254.599976
12/22/10,1258.839966
12/23/10,1256.77002
12/27/10,1257.540039
12/28/10,1258.51001
12/29/10,1259.780029
12/30/10,1257.880005
12/31/10,1257.640015
01/03/2011,1271.869995
01/04/2011,1270.199951
01/05/2011,1276.560059
01/06/2011,1273.849976
01/07/2011,1271.5
01/10/2011,1269.75
01/11/2011,1274.47998
01/12/2011,1285.959961
01/13/11,1283.76001
01/14/11,1293.23999
01/18/11,1295.02002
01/19/11,1281.920044
01/20/11,1280.26001
01/21/11,1283.349976
01/24/11,1290.839966
01/25/11,1291.180054
01/26/11,1296.630005
01/27/11,1299.540039
01/28/11,1276.339966
01/31/11,1286.119995
02/01/2011,1307.589966
02/02/2011,1304.030029
02/03/2011,1307.099976
02/04/2011,1310.869995
02/07/2011,1319.050049
02/08/2011,1324.569946
02/09/2011,1320.880005
02/10/2011,1321.869995
02/11/2011,1329.150024
02/14/11,1332.319946
02/15/11,1328.01001
02/16/11,1336.319946
02/17/11,1340.430054
02/18/11,1343.01001
02/22/11,1315.439941
02/23/11,1307.400024
02/24/11,1306.099976
02/25/11,1319.880005
02/28/11,1327.219971
03/01/2011,1306.329956
03/02/2011,1308.439941
03/03/2011,1330.969971
03/04/2011,1321.150024
03/07/2011,1310.130005
03/08/2011,1321.819946
03/09/2011,1320.02002
03/10/2011,1295.109985
03/11/2011,1304.280029
03/14/11,1296.390015
03/15/11,1281.869995
03/16/11,1256.880005
03/17/11,1273.719971
03/18/11,1279.209961
03/21/11,1298.380005
03/22/11,1293.77002
03/23/11,1297.540039
03/24/11,1309.660034
03/25/11,1313.800049
03/28/11,1310.189941
03/29/11,1319.439941
03/30/11,1328.26001
03/31/11,1325.829956
04/01/2011,1332.410034
04/04/2011,1332.869995
04/05/2011,1332.630005
04/06/2011,1335.540039
04/07/2011,1333.51001
04/08/2011,1328.170044
04/11/2011,1324.459961
04/12/2011,1314.160034
04/13/11,1314.410034
04/14/11,1314.52002
04/15/11,1319.680054
04/18/11,1305.140015
04/19/11,1312.619995
04/20/11,1330.359985
04/21/11,1337.380005
04/25/11,1335.25
04/26/11,1347.23999
04/27/11,1355.660034
04/28/11,1360.47998
04/29/11,1363.609985
05/02/2011,1361.219971
05/03/2011,1356.619995
05/04/2011,1347.319946
05/05/2011,1335.099976
05/06/2011,1340.199951
05/09/2011,1346.290039
05/10/2011,1357.160034
05/11/2011,1342.079956
05/12/2011,1348.650024
05/13/11,1337.77002
05/16/11,1329.469971
05/17/11,1328.97998
05/18/11,1340.680054
05/19/11,1343.599976
05/20/11,1333.27002
05/23/11,1317.369995
05/24/11,1316.280029
05/25/11,1320.469971
05/26/11,1325.689941
05/27/11,1331.099976
05/31/11,1345.199951
06/01/2011,1314.550049
06/02/2011,1312.939941
06/03/2011,1300.160034
06/06/2011,1286.170044
06/07/2011,1284.939941
06/08/2011,1279.560059
06/09/2011,1289
06/10/2011,1270.97998
06/13/11,1271.829956
06/14/11,1287.869995
06/15/11,1265.420044
06/16/11,1267.640015
06/17/11,1271.5
06/20/11,1278.359985
06/21/11,1295.52002
06/22/11,1287.140015
06/23/11,1283.5
06/24/11,1268.449951
06/27/11,1280.099976
06/28/11,1296.670044
06/29/11,1307.410034
06/30/11,1320.640015
07/01/2011,1339.670044
07/05/2011,1337.880005
07/06/2011,1339.219971
07/07/2011,1353.219971
07/08/2011,1343.800049
07/11/2011,1319.48999
07/12/2011,1313.640015
07/13/11,1317.719971
07/14/11,1308.869995
07/15/11,1316.140015
07/18/11,1305.439941
07/19/11,1326.72998
07/20/11,1325.839966
07/21/11,1343.800049
07/22/11,1345.02002
07/25/11,1337.430054
07/26/11,1331.939941
07/27/11,1304.890015
07/28/11,1300.670044
07/29/11,1292.280029
08/01/2011,1286.939941
08/02/2011,1254.050049
08/03/2011,1260.339966
08/04/2011,1200.069946
08/05/2011,1199.380005
08/08/2011,1119.459961
08/09/2011,1172.530029
08/10/2011,1120.76001
08/11/2011,1172.640015
08/12/2011,1178.810059
08/15/11,1204.48999
08/16/11,1192.76001
08/17/11,1193.890015
08/18/11,1140.650024
08/19/11,1123.530029
08/22/11,1123.819946
08/23/11,1162.349976
08/24/11,1177.599976
08/25/11,1159.27002
08/26/11,1176.800049
08/29/11,1210.079956
08/30/11,1212.920044
08/31/11,1218.890015
09/01/2011,1204.420044
09/02/2011,1173.969971
09/06/2011,1165.23999
09/07/2011,1198.619995
09/08/2011,1185.900024
09/09/2011,1154.22998
09/12/2011,1162.27002
09/13/11,1172.869995
09/14/11,1188.680054
09/15/11,1209.109985
09/16/11,1216.01001
09/19/11,1204.089966
09/20/11,1202.089966
09/21/11,1166.76001
09/22/11,1129.560059
09/23/11,1136.430054
09/26/11,1162.949951
09/27/11,1175.380005
09/28/11,1151.060059
09/29/11,1160.400024
09/30/11,1131.420044
10/03/2011,1099.22998
10/04/2011,1123.949951
10/05/2011,1144.030029
10/06/2011,1164.969971
10/07/2011,1155.459961
10/10/2011,1194.890015
10/11/2011,1195.540039
10/12/2011,1207.25
10/13/11,1203.660034
10/14/11,1224.579956
10/17/11,1200.859985
10/18/11,1225.380005
10/19/11,1209.880005
10/20/11,1215.390015
10/21/11,1238.25
10/24/11,1254.189941
10/25/11,1229.050049
10/26/11,1242
10/27/11,1284.589966
10/28/11,1285.089966
10/31/11,1253.300049
11/01/2011,1218.280029
11/02/2011,1237.900024
11/03/2011,1261.150024
11/04/2011,1253.22998
11/07/2011,1261.119995
11/08/2011,1275.920044
11/09/2011,1229.099976
11/10/2011,1239.699951
11/11/2011,1263.849976
11/14/11,1251.780029
11/15/11,1257.810059
11/16/11,1236.910034
11/17/11,1216.130005
11/18/11,1215.650024
11/21/11,1192.97998
11/22/11,1188.040039
11/23/11,1161.790039
11/25/11,1158.670044
11/28/11,1192.550049
11/29/11,1195.189941
